id,name,last_review,neighbourhood_group_cleansed,neighbourhood_cleansed,review_scores_rating,review_scores_location,review_scores_value,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,square_feet,price,security_deposit,cleaning_fee,guests_included,minimum_nights,number_of_reviews_ltm,last_review,reviews_per_month,number_of_reviews,availability_365,crimes
13576581,Modern Central Park Apartment close to everything,2019-10-29,Manhattan,Harlem,91.0,9.0,9.0,40.80573,-73.94994,Apartment,Entire home/apt,4,1,1,0,129.0,100.0,99.0,4,1,47,2019-10-29,4.25,179,279,0
13584582,Stylish Midtown Retreat,2019-11-19,Manhattan,Hell's Kitchen,91.0,10.0,9.0,40.75666,-73.99444,Apartment,Entire home/apt,3,1,1,0,185.0,0.0,48.0,2,2,80,2019-11-19,5.19,211,76,0
13586426,Great room in Upper West Manhattan,2019-10-21,Manhattan,Upper West Side,94.0,9.0,9.0,40.80056,-73.96035,Apartment,Private room,2,1,1,0,85.0,100.0,40.0,1,2,9,2019-10-21,0.74,31,33,0
13615270,"NYC & Luxury, quiet, safe well located",2019-11-29,Manhattan,Upper East Side,94.0,10.0,10.0,40.76885,-73.96472,Apartment,Entire home/apt,3,1,0,0,160.0,200.0,90.0,1,2,23,2019-11-29,1.45,61,11,0
13625610,Cute & Eclectic Studio in Lower East Side,2019-11-14,Manhattan,Lower East Side,92.0,10.0,9.0,40.71844,-73.9858,Apartment,Entire home/apt,2,1,0,0,135.0,400.0,50.0,1,2,27,2019-11-14,2.84,119,132,0
13689670,2rmAptLittleHEAVENinHELL’sKitchen,2019-12-01,Manhattan,Hell's Kitchen,84.0,10.0,9.0,40.76546,-73.98658,Condominium,Entire home/apt,4,1,2,0,218.0,0.0,80.0,4,1,20,2019-12-01,3.39,142,14,0
13710241,A Cozy Bedroom in 2 Bedroom Apt,2019-11-02,Manhattan,Harlem,99.0,10.0,10.0,40.801,-73.95833,Apartment,Private room,1,1,2,0,110.0,0.0,40.0,1,1,15,2019-11-02,1.0,28,94,0
13743061,5 Star Spacious Loft - Pure Luxury,2019-12-04,Manhattan,Financial District,96.0,10.0,9.0,40.70789,-74.00761,Apartment,Entire home/apt,3,1,0,0,305.0,0.0,80.0,2,2,42,2019-12-04,3.54,147,256,0
13752222,"Superhost Chelsea Large, Private, Quiet bedroom",2019-12-04,Manhattan,Chelsea,100.0,10.0,10.0,40.74601,-74.00028,Apartment,Private room,2,1,1,0,115.0,350.0,60.0,1,2,26,2019-12-04,3.9,26,57,0
13760302,Private Micro Room 3,2019-12-04,Manhattan,Hell's Kitchen,93.0,10.0,10.0,40.76277,-73.99424,Apartment,Private room,1,1,1,0,70.0,0.0,20.0,1,1,93,2019-12-04,6.47,270,130,0
13762046,Private Micro Room  1,2019-11-30,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.76296,-73.99565,Apartment,Private room,1,1,1,0,70.0,0.0,20.0,1,1,83,2019-11-30,6.77,282,124,0
13763512,Classic Exposed Brick Apartment in East Village,2019-11-17,Manhattan,East Village,90.0,10.0,9.0,40.7282,-73.98001,Apartment,Private room,2,1,1,0,75.0,0.0,35.0,1,1,67,2019-11-17,4.75,198,112,0
13765918,Eclectic Artist's Apartment in PRIME East Village,2019-12-01,Manhattan,East Village,95.0,10.0,9.0,40.7257,-73.98635,Apartment,Entire home/apt,3,1,1,0,200.0,100.0,80.0,1,1,46,2019-12-01,3.9,63,147,0
13840935,Spacious room in historic part of Manhattan,2019-11-11,Manhattan,Harlem,96.0,10.0,9.0,40.829840000000004,-73.94226,Apartment,Private room,2,1,1,0,69.0,100.0,30.0,1,2,33,2019-11-11,1.79,74,65,0
13857291,Beautiful Room/20 min downtown NYC,2019-11-29,Manhattan,Inwood,98.0,10.0,10.0,40.868359999999996,-73.92827,Apartment,Private room,2,1,1,0,67.0,0.0,15.0,1,2,21,2019-11-29,1.23,51,230,0
13864551,Comfy Room in Amazing East Village Apt,2019-10-27,Manhattan,East Village,88.0,10.0,9.0,40.72309,-73.98428,Apartment,Private room,2,1,1,0,99.0,0.0,50.0,1,1,10,2019-10-27,0.29,12,280,0
13894254,87th ST ** ALL NEW ** Central PARK,2019-12-01,Manhattan,Upper East Side,87.0,10.0,9.0,40.77773,-73.94938,Apartment,Entire home/apt,6,1,3,0,450.0,750.0,125.0,4,2,45,2019-12-01,3.21,133,325,0
13900692,PRIVATE ROOM with 12' Ceiling conveniently located,2019-11-10,Manhattan,Harlem,96.0,10.0,9.0,40.82885,-73.94702,Apartment,Private room,2,1,1,0,75.0,0.0,0.0,1,1,9,2019-11-10,0.73,30,57,0
13902725,There's a reason this room has a 5-star rating.,2019-12-05,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.75913,-73.98991,Apartment,Private room,2,1,1,0,195.0,500.0,90.0,1,1,22,2019-12-05,1.34,53,161,0
13919213,Spacious Harlem Garden Apartment,2019-11-18,Manhattan,Harlem,98.0,10.0,10.0,40.82611,-73.94407,Apartment,Entire home/apt,4,1,1,0,155.0,0.0,70.0,2,2,47,2019-11-18,3.79,157,285,0
13940091,Your own Midtown Manhattan Apt & private Garden,2019-11-06,Manhattan,Murray Hill,94.0,10.0,9.0,40.747440000000005,-73.97299,Apartment,Entire home/apt,3,1,1,0,230.0,200.0,100.0,3,1,34,2019-11-06,1.75,71,320,0
13972766,Location!! Welcome to my Lovely Home.,2019-12-05,Manhattan,Greenwich Village,93.0,10.0,9.0,40.72738,-74.00018,Apartment,Private room,2,1,1,0,79.0,100.0,50.0,1,1,59,2019-12-05,4.67,193,74,0
14071193,Large Sunny Studio in East Village,2019-11-24,Manhattan,East Village,94.0,10.0,9.0,40.72191,-73.98141,Apartment,Entire home/apt,2,1,0,0,150.0,0.0,35.0,1,2,65,2019-11-24,5.41,98,107,0
14093073,SuperLuxuryRoom IconicBuilding Walk to WorldTrade,2019-11-01,Manhattan,Financial District,82.0,10.0,8.0,40.70525,-74.01045,Apartment,Private room,1,1,1,0,145.0,0.0,5.0,1,1,6,2019-11-01,0.34,14,64,0
14105220,Sunlight Suite,2019-12-04,Manhattan,West Village,96.0,10.0,9.0,40.735640000000004,-74.00303000000001,Apartment,Entire home/apt,4,1,1,0,300.0,0.0,60.0,2,2,64,2019-12-04,4.63,190,162,0
14155795,"Room for rent. Quiet, safe.",2019-12-02,Manhattan,East Village,91.0,10.0,9.0,40.730579999999996,-73.99002,Apartment,Private room,1,1,1,0,85.0,0.0,0.0,1,2,9,2019-12-02,0.47,19,332,0
14159853,Private Queen bedroom in Soho/Nolita Apartment,2019-11-17,Manhattan,Nolita,98.0,10.0,10.0,40.7232,-73.9946,Apartment,Private room,1,1,1,0,67.0,400.0,75.0,1,1,33,2019-11-17,2.63,104,71,0
14178226,New Building Spacious 2 bed 2 bath  E. Harlem!,2019-10-29,Manhattan,East Harlem,95.0,9.0,9.0,40.803259999999995,-73.935,Apartment,Entire home/apt,4,2,2,0,215.0,200.0,84.0,4,2,15,2019-10-29,1.36,54,194,0
14203322,NYC apartment in the East Village,2019-11-17,Manhattan,East Village,97.0,10.0,9.0,40.727959999999996,-73.98178,Apartment,Entire home/apt,8,2,2,0,221.0,0.0,80.0,1,2,26,2019-11-17,2.29,91,44,0
14215681,AMAZING  Room in a 2 Bd Apt on the UES!,2019-11-12,Manhattan,East Harlem,92.0,9.0,9.0,40.79014,-73.94035,Apartment,Private room,1,1,1,0,70.0,0.0,30.0,1,1,20,2019-11-12,1.74,69,71,0
14222252,Cozy located studio in Manhattan,2019-11-18,Manhattan,Washington Heights,96.0,9.0,9.0,40.858670000000004,-73.92844000000001,Apartment,Entire home/apt,4,1,0,0,150.0,250.0,50.0,4,2,13,2019-11-18,1.61,50,84,0
14237735,"Private BR in comfy, international-vibe Harlem apt",2019-10-28,Manhattan,Harlem,98.0,10.0,10.0,40.82265,-73.94501,Apartment,Private room,2,1,1,0,95.0,300.0,75.0,1,2,13,2019-10-28,1.23,49,78,0
14240343,Artists townhouse next to Central Park! WOW!,2019-11-30,Manhattan,Upper East Side,98.0,10.0,10.0,40.76282,-73.96734000000001,Apartment,Entire home/apt,3,1,1,0,195.0,0.0,120.0,1,1,61,2019-11-30,3.48,136,204,0
14245157,Very Large Loft with a view of Statue of Liberty,2019-12-02,Manhattan,Financial District,92.0,10.0,9.0,40.704229999999995,-74.01235,Apartment,Entire home/apt,7,1,2,0,270.0,400.0,130.0,4,2,25,2019-12-02,3.09,124,41,0
14290760,Awesome room in heart of midtown!,2019-11-25,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.76338,-73.98911,Apartment,Private room,2,1,1,0,120.0,250.0,50.0,1,2,49,2019-11-25,4.41,174,288,0
14292249,Charming Manhattan Pied a Terre,2019-11-03,Manhattan,Kips Bay,95.0,10.0,9.0,40.741640000000004,-73.98275,Apartment,Private room,2,1,1,0,175.0,100.0,30.0,1,2,16,2019-11-03,1.26,50,154,0
14362124,COZY APARTMENT in UNION SQUARE,2019-11-29,Manhattan,Gramercy,91.0,10.0,9.0,40.73421,-73.98834000000001,Apartment,Entire home/apt,2,1,1,0,85.0,0.0,40.0,1,2,31,2019-11-29,1.5,61,36,0
14403485,Cozy private bdrm in Manhattan near Subway Station,2019-11-16,Manhattan,East Harlem,96.0,9.0,10.0,40.79105,-73.94376,Apartment,Private room,2,1,1,0,85.0,0.0,35.0,1,2,40,2019-11-16,4.05,142,70,0
14429957,Amazing Private Room close Time Sq & Central Park.,2019-11-26,Manhattan,Hell's Kitchen,94.0,10.0,9.0,40.7632,-73.98875,Apartment,Private room,2,1,1,0,149.0,0.0,35.0,2,2,42,2019-11-26,3.64,144,160,0
14444988,"Charming, fun, private East Village apartment",2019-10-24,Manhattan,East Village,97.0,9.0,10.0,40.72541,-73.97638,Apartment,Entire home/apt,4,1,2,0,215.0,200.0,50.0,2,1,19,2019-10-24,2.09,84,329,0
14506036,Heart of Harlem Living - NYC to it's fullest!,2019-11-05,Manhattan,East Harlem,90.0,9.0,9.0,40.80758,-73.93701999999999,Apartment,Entire home/apt,4,1,1,0,140.0,0.0,45.0,2,1,21,2019-11-05,1.11,44,158,0
14524079,Times Square Best Location Studio (Entire apt),2019-11-18,Manhattan,Midtown,95.0,10.0,9.0,40.75316,-73.9851,Apartment,Entire home/apt,2,1,1,0,189.0,0.0,50.0,1,2,53,2019-11-18,4.63,184,251,0
14552533,Studio in the Best location in Manhattan,2019-11-24,Manhattan,West Village,86.0,10.0,8.0,40.73175,-74.00419000000001,Apartment,Entire home/apt,2,1,0,0,170.0,200.0,100.0,2,1,65,2019-11-24,3.98,160,340,0
14646562,Velvet Retreat in the West Village,2019-11-27,Manhattan,West Village,96.0,10.0,9.0,40.73455,-74.006,Apartment,Entire home/apt,2,1,1,0,180.0,300.0,100.0,1,1,36,2019-11-27,2.96,117,346,0
14670074,Sunny Room in heart of Manhattan,2019-11-16,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.76388,-73.98874,Apartment,Private room,2,1,1,0,110.0,100.0,25.0,1,1,17,2019-11-16,1.34,53,354,0
14672524,Awesome Private Room in Historic Village of Harlem,2019-11-21,Manhattan,Harlem,96.0,9.0,9.0,40.80048,-73.94864,Apartment,Private room,3,1,1,0,56.0,100.0,50.0,1,2,36,2019-11-21,2.56,98,74,0
14693952,Private Small Room 4,2019-12-01,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.7619,-73.995,Apartment,Private room,1,1,1,0,79.0,0.0,20.0,1,1,82,2019-12-01,6.05,241,132,0
14761949,Upper Westside  Room w/ Private Bath & View,2019-11-25,Manhattan,Harlem,96.0,9.0,10.0,40.82489,-73.95336999999999,Apartment,Private room,2,0,1,0,80.0,0.0,60.0,2,2,48,2019-11-25,2.88,114,230,0
14784557,Beautiful Designer 1 bedroom Apt Midtown Manhattan,2019-11-17,Manhattan,Hell's Kitchen,98.0,9.0,10.0,40.76688,-73.99401999999999,Apartment,Entire home/apt,3,1,1,0,200.0,400.0,110.0,1,2,18,2019-11-17,1.16,44,150,0
14801700,Private Bathroom! Experience NYC!,2019-10-31,Manhattan,Washington Heights,93.0,10.0,9.0,40.85491,-73.9371,Apartment,Private room,1,1,1,0,99.0,0.0,55.0,1,2,2,2019-10-31,0.51,20,365,0
14807332,Duplex with Private Bathroom by Times Square,2019-12-01,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.7658,-73.98795,Apartment,Private room,2,1,1,0,180.0,0.0,0.0,1,1,87,2019-12-01,8.95,354,90,0
14807890,Sunny Bloomingdale,2019-11-28,Manhattan,Upper West Side,95.0,10.0,9.0,40.799859999999995,-73.96415,Apartment,Private room,3,1,1,0,100.0,0.0,20.0,2,1,43,2019-11-28,2.69,106,74,0
14808832,"Bedroom & living area Upper East Side, 86th Subway",2019-11-10,Manhattan,Upper East Side,93.0,10.0,9.0,40.77544,-73.95577,Apartment,Entire home/apt,2,1,1,0,125.0,0.0,42.0,2,2,35,2019-11-10,3.26,120,114,0
14815997,"Bright, quiet, super comfy chic in Upper East Side",2019-11-13,Manhattan,Upper East Side,98.0,10.0,10.0,40.772729999999996,-73.96344,Apartment,Entire home/apt,2,1,0,0,195.0,500.0,100.0,2,2,33,2019-11-13,2.69,107,148,0
14823526,"Located in heart of SOHO, super convenient!",2019-10-25,Manhattan,SoHo,98.0,10.0,9.0,40.722809999999996,-73.9987,Apartment,Private room,1,0,1,0,120.0,200.0,50.0,1,1,2,2019-10-25,0.36,11,85,0
14824160,NYC Photographers Loft,2019-11-19,Manhattan,Chinatown,97.0,10.0,10.0,40.71775,-73.99509,Loft,Entire home/apt,2,1,1,0,199.0,0.0,95.0,2,1,27,2019-11-19,0.79,31,92,0
14827265,private room in SOHO,2019-11-12,Manhattan,SoHo,97.0,10.0,10.0,40.721940000000004,-73.9983,Apartment,Private room,1,1,1,0,120.0,200.0,50.0,1,1,24,2019-11-12,1.02,39,81,0
14827418,private room in central SOHO,2019-10-27,Manhattan,SoHo,97.0,10.0,10.0,40.72293,-73.99951999999999,Apartment,Private room,1,1,1,0,120.0,200.0,50.0,1,1,10,2019-10-27,0.79,31,86,0
14838808,Private Bed/Bath in SOHO Townhouse +Office/Deck!!!,2019-11-10,Manhattan,SoHo,94.0,10.0,10.0,40.72198,-74.00296,Apartment,Private room,2,1,1,0,129.0,0.0,90.0,1,2,13,2019-11-10,0.97,38,70,0
14914048,"Spacious Private Bedroom, 10 min to Central Park",2019-11-13,Manhattan,Washington Heights,97.0,9.0,10.0,40.835029999999996,-73.94166,Apartment,Private room,2,1,1,0,60.0,100.0,15.0,1,2,39,2019-11-13,2.29,90,166,0
14926631,Cozy Room Right Next to Central Park,2019-11-17,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.7679,-73.98533,Apartment,Private room,2,1,1,0,129.0,0.0,49.0,1,2,46,2019-11-17,4.01,155,68,0
14949281,"The best deal, really close to Times Square",2019-11-20,Manhattan,Theater District,89.0,10.0,9.0,40.75863,-73.98812,Apartment,Private room,2,1,1,0,40.0,0.0,44.0,1,1,59,2019-11-20,4.78,188,92,0
14967881,Luxurious Studio by Central Park - Newly Renovated,2019-12-03,Manhattan,Upper East Side,96.0,10.0,10.0,40.76404,-73.96628,Apartment,Entire home/apt,2,1,0,0,225.0,0.0,100.0,1,2,45,2019-12-03,2.59,101,55,0
14968436,Gorgeous room in Historic Harlem street,2019-12-02,Manhattan,Harlem,90.0,10.0,9.0,40.81041,-73.94337,Apartment,Private room,2,1,1,0,55.0,0.0,25.0,1,2,19,2019-12-02,3.11,122,351,0
14988596,Convenient Modern 1 Bedroom Apt. Upper East Side,2019-12-02,Manhattan,Upper East Side,86.0,9.0,9.0,40.77357,-73.95149,Apartment,Entire home/apt,3,1,1,0,69.0,0.0,65.0,2,1,56,2019-12-02,5.46,131,72,0
15009751,1 Bedroom 1 Bathroom with Ralph Lauren City Vibe,2019-11-29,Manhattan,Upper West Side,99.0,10.0,10.0,40.77794,-73.9763,Apartment,Entire home/apt,2,1,1,0,280.0,0.0,100.0,1,2,16,2019-11-29,0.82,32,160,0
15083267,Bedroom in the heart of NYC,2019-11-14,Manhattan,Chelsea,92.0,10.0,9.0,40.745870000000004,-73.99149,Apartment,Private room,2,2,1,0,110.0,300.0,30.0,1,1,66,2019-11-14,6.01,235,79,0
15100256,Central Park Vacation,2019-11-19,Manhattan,Upper West Side,96.0,10.0,10.0,40.78492,-73.97991999999999,Apartment,Private room,2,1,1,0,110.0,100.0,50.0,1,2,17,2019-11-19,1.23,48,60,0
15126948,"Large & Nice, Bright 1 Bdrm in East Village, NYC",2019-11-17,Manhattan,East Village,96.0,10.0,10.0,40.72609,-73.98795,Apartment,Private room,2,1,1,0,100.0,0.0,45.0,1,2,29,2019-11-17,2.25,87,65,0
15141938,In a Chelsea loft:  A PERFECT private room & bath,2019-12-01,Manhattan,Chelsea,100.0,10.0,10.0,40.74348,-73.99365,Loft,Private room,2,1,1,0,180.0,370.0,70.0,2,1,79,2019-12-01,6.11,237,141,0
15190958,"Spacious, centrally located one-bedroom in Chelsea",2019-10-06,Manhattan,Chelsea,87.0,10.0,9.0,40.741040000000005,-73.99647,Apartment,Entire home/apt,3,1,1,0,193.0,0.0,65.0,1,2,17,2019-10-06,1.22,47,155,0
15191740,★★LUXURY at a MIDTOWN RESORT★★,2019-10-24,Manhattan,Midtown,88.0,10.0,9.0,40.753679999999996,-73.97358,Hotel,Private room,2,1,0,0,198.0,100.0,99.0,1,2,10,2019-10-24,0.95,37,345,0
15191882,★★SLEEP ON CLOUD 9 IN OUR DOUBLE BED SUITE★★,2019-10-03,Manhattan,Midtown,87.0,9.0,9.0,40.753240000000005,-73.97216999999999,Condominium,Entire home/apt,4,1,0,0,198.0,100.0,99.0,1,2,5,2019-10-03,0.58,21,292,0
15216703,Downtown Dream on the Park,2019-11-17,Manhattan,Chinatown,94.0,10.0,9.0,40.71348,-73.99135,Apartment,Entire home/apt,2,1,1,0,150.0,0.0,75.0,1,2,13,2019-11-17,1.11,43,45,0
15218342,Cozy bright studio flat - Soho/Village,2019-11-25,Manhattan,SoHo,99.0,10.0,10.0,40.7263,-74.00344,Apartment,Entire home/apt,2,1,0,0,189.0,100.0,65.0,1,2,57,2019-11-25,4.16,159,48,0
15271897,UNION SQUARE / Perfect Cozy Private Room!,2019-11-11,Manhattan,Gramercy,90.0,10.0,9.0,40.73402,-73.9862,Apartment,Entire home/apt,2,1,1,0,82.0,0.0,40.0,1,2,47,2019-11-11,2.79,103,33,0
15274032,Artistic Room Share in the Center of West Village,2019-11-17,Manhattan,West Village,96.0,10.0,9.0,40.7322,-74.00327,Apartment,Private room,2,1,1,0,100.0,0.0,40.0,1,1,22,2019-11-17,2.51,95,138,0
15301499,~**GORGEOUS DOWNTOWN LOFTS**~ MULTIPLE SPACES,2019-11-24,Manhattan,Chinatown,97.0,9.0,10.0,40.71745,-73.99409,Loft,Entire home/apt,16,1,0,0,300.0,750.0,125.0,16,1,3,2019-11-24,0.62,24,359,0
15303092,Enjoy NYC and feel like your home!,2019-12-05,Manhattan,Washington Heights,92.0,10.0,10.0,40.856790000000004,-73.932,Apartment,Private room,1,2,1,0,60.0,0.0,0.0,1,2,27,2019-12-05,1.84,71,78,0
15344749,Comfy Apt in Chinatown/Lower East Side,2019-11-07,Manhattan,Chinatown,98.0,9.0,9.0,40.71305,-73.99443000000001,Apartment,Private room,2,1,1,0,100.0,0.0,20.0,1,1,51,2019-11-07,4.37,168,127,0
15355575,"Homey private room in Inwood, Manhattan",2019-11-30,Manhattan,Inwood,95.0,10.0,10.0,40.86906,-73.9173,Apartment,Private room,1,1,1,0,50.0,0.0,15.0,1,2,4,2019-11-30,0.31,11,30,0
15360787,Large Bdrm/Full Bath for Guests/Gym/Elevator bldg.,2019-11-30,Manhattan,Harlem,100.0,10.0,10.0,40.80968,-73.94425,Condominium,Private room,2,1,1,0,125.0,500.0,150.0,2,1,33,2019-11-30,2.67,45,155,0
15379480,In ❤️ of West Village- Entire Apt,2019-11-15,Manhattan,Greenwich Village,90.0,10.0,9.0,40.72868,-73.99901,Apartment,Entire home/apt,3,1,1,0,183.0,100.0,119.0,2,1,82,2019-11-15,5.3,203,342,0
15406357,Gorgeous Sunlit Modern Room on the Lower East Side,2019-12-04,Manhattan,Lower East Side,98.0,10.0,10.0,40.718379999999996,-73.99149,Apartment,Private room,2,1,1,0,85.0,0.0,50.0,1,1,43,2019-12-04,4.37,159,37,0
15411277,Discounted! Cute Unique 2BR Apartment in SoHo,2019-11-17,Manhattan,Nolita,97.0,10.0,9.0,40.722159999999995,-73.99571,Apartment,Entire home/apt,5,1,2,0,275.0,200.0,120.0,4,2,30,2019-11-17,1.52,50,255,0
15425744,"Charming ,cozy private bedroom",2019-11-26,Manhattan,Washington Heights,95.0,9.0,9.0,40.83923,-73.94556999999999,Apartment,Private room,2,1,1,0,65.0,0.0,25.0,1,1,30,2019-11-26,3.46,125,264,0
15436871,Entire Spacious 2 Bed Apt on UWS,2019-11-27,Manhattan,Upper West Side,87.0,9.0,9.0,40.80173,-73.96175,Apartment,Entire home/apt,6,1,2,0,375.0,0.0,0.0,1,2,39,2019-11-27,1.94,60,250,0
15447090,"Luxury Condo,High Fl,River Views,Balcony,Foodようこそ",2019-10-16,Manhattan,Murray Hill,94.0,10.0,9.0,40.74698,-73.97218000000001,Apartment,Private room,2,1,1,0,205.0,100.0,0.0,1,1,7,2019-10-16,0.86,26,343,0
15452258,COZY COOL ROOM IN MANHATTAN APT / Manhattan,2019-12-03,Manhattan,Hell's Kitchen,93.0,10.0,9.0,40.756890000000006,-73.99315,Apartment,Private room,2,1,1,0,98.0,200.0,0.0,1,1,21,2019-12-03,1.32,50,65,0
15465050,"Full Size Bed, Private Bathroom & Shower",2019-11-12,Manhattan,Gramercy,86.0,10.0,9.0,40.73352,-73.9873,Other,Private room,2,1,1,0,100.0,0.0,0.0,1,2,27,2019-11-12,2.72,104,333,0
15476467,Large Space and Comfy Couch in New Apartment,2019-11-11,Manhattan,Harlem,95.0,10.0,10.0,40.82245,-73.95675,Apartment,Private room,3,1,1,0,85.0,0.0,15.0,3,1,21,2019-11-11,0.66,25,356,0
15494542,Amazing Bedroom in Manhattan Midtown East Condo,2019-11-20,Manhattan,Murray Hill,98.0,10.0,9.0,40.74817,-73.97595,Apartment,Private room,2,1,1,0,150.0,100.0,75.0,2,2,36,2019-11-20,2.51,92,127,0
15563416,Cozy apartment in East Village,2019-10-21,Manhattan,East Village,97.0,9.0,10.0,40.72275,-73.97598,Apartment,Entire home/apt,2,1,1,0,175.0,0.0,50.0,1,2,2,2019-10-21,0.76,29,64,0
15620833,Only Steps Away from Central Park,2019-12-03,Manhattan,Upper West Side,96.0,10.0,10.0,40.7762,-73.97944,Apartment,Entire home/apt,3,1,1,0,185.0,100.0,60.0,3,2,55,2019-12-03,4.78,175,246,0
15625556,Private Room for 2 in Midtown West ☆,2019-11-10,Manhattan,Chelsea,88.0,10.0,9.0,40.74929,-73.99658000000001,Apartment,Entire home/apt,2,1,1,0,78.0,0.0,30.0,1,2,42,2019-11-10,2.7,101,31,0
15640345,TOP LOCATION/EXPOSED BRICK. CNTRL PRK AND MUSEUMS!,2019-11-22,Manhattan,Upper East Side,93.0,10.0,9.0,40.76397,-73.96245,Apartment,Entire home/apt,4,1,0,0,186.0,0.0,75.0,1,2,40,2019-11-22,3.34,123,13,0
15663513,Townhouse Suite Overlooking Private Gardens,2019-11-24,Manhattan,Upper East Side,99.0,10.0,9.0,40.767540000000004,-73.96166,Apartment,Entire home/apt,3,1,1,0,249.0,350.0,125.0,2,2,27,2019-11-24,2.0,73,225,0
15693063,Cloud Suite,2019-11-30,Manhattan,West Village,95.0,10.0,9.0,40.73088,-74.00378,Apartment,Entire home/apt,4,1,2,0,300.0,0.0,60.0,2,2,41,2019-11-30,2.18,81,148,0
15745528,2 TwinXL Beds Walk-To TIME SQUARE #ForReal,2019-11-17,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.76028,-73.98846,Apartment,Private room,2,1,1,0,92.0,100.0,29.0,1,1,49,2019-11-17,4.35,164,188,0
15782266,Two BDRM Perfect CHTWN Manhattan!,2019-11-04,Manhattan,Two Bridges,88.0,9.0,8.0,40.71165,-73.9993,Apartment,Entire home/apt,5,1,2,0,125.0,150.0,95.0,3,1,11,2019-11-04,1.79,67,154,0
15790640,Large 1 Bedroom Three Blocks from Central Park,2019-11-24,Manhattan,Upper West Side,95.0,10.0,10.0,40.793859999999995,-73.97223000000001,Apartment,Private room,2,1,1,0,80.0,0.0,30.0,1,1,66,2019-11-24,3.81,140,98,0
15811924,Huge sunny bedroom 25 mins from midtown!,2019-10-15,Manhattan,Inwood,89.0,9.0,9.0,40.86845,-73.92090999999999,Apartment,Private room,2,1,1,0,80.0,0.0,40.0,1,1,4,2019-10-15,1.49,56,89,0
15818608,Modern brand new apartment in NYC!,2019-10-26,Manhattan,Murray Hill,87.0,10.0,8.0,40.74686,-73.97514,Apartment,Entire home/apt,4,1,1,0,400.0,350.0,50.0,1,2,10,2019-10-26,0.55,20,363,0
15858847,"Classic Brownstone, a Private Studio Apartment",2019-11-20,Manhattan,Harlem,92.0,10.0,9.0,40.807829999999996,-73.95419,Townhouse,Private room,5,1,0,0,164.0,0.0,45.0,1,1,49,2019-11-20,4.57,159,210,0
15858922,"Brownstone Sanctuary, a Private Studio Apartment",2019-11-21,Manhattan,Harlem,92.0,10.0,9.0,40.80986,-73.95349,Townhouse,Private room,4,1,1,0,164.0,0.0,45.0,1,1,61,2019-11-21,4.96,172,230,0
15915152,Modern Miami style midtown safe haven ,2019-11-12,Manhattan,Kips Bay,92.0,9.0,9.0,40.74484,-73.97944,Condominium,Entire home/apt,4,1,1,0,180.0,0.0,0.0,1,2,22,2019-11-12,2.84,104,161,0
15937164,Big and Relaxing studio ; great location.,2019-11-29,Manhattan,Chelsea,92.0,10.0,9.0,40.74022,-74.00094,Loft,Entire home/apt,2,1,1,0,180.0,0.0,95.0,1,2,57,2019-11-29,4.61,171,269,0
15956149,Charming village apt a la sex and the city,2019-10-27,Manhattan,Greenwich Village,100.0,10.0,10.0,40.73393,-73.99851,Apartment,Entire home/apt,4,1,2,0,300.0,500.0,100.0,1,2,2,2019-10-27,0.42,15,33,0
15974364,"Colorful, Sun-filled ""Gypsy Cave"" Bedroom in 3BR",2019-10-22,Manhattan,Gramercy,92.0,10.0,10.0,40.732659999999996,-73.98411999999999,Apartment,Private room,1,1,1,0,80.0,200.0,30.0,1,2,10,2019-10-22,0.82,21,74,0
15984446,★City That Never Sleeps★ Hotel Room @ Midtown 45 ★,2019-10-25,Manhattan,Midtown,95.0,10.0,10.0,40.7523,-73.97288,Resort,Private room,2,1,0,0,198.0,100.0,99.0,1,2,5,2019-10-25,0.73,26,345,0
15985873,"A Cozy, Affordable Room in the Heart of New York !",2019-11-19,Manhattan,Lower East Side,87.0,10.0,9.0,40.71867,-73.98959,Apartment,Private room,2,1,1,0,78.0,0.0,20.0,1,2,24,2019-11-19,1.58,58,319,0
15988664,Perfect Weekender in the East Village...,2019-11-27,Manhattan,East Village,91.0,9.0,9.0,40.72372,-73.97984,Apartment,Entire home/apt,2,1,1,0,150.0,1500.0,50.0,2,2,35,2019-11-27,3.31,101,185,0
15998138,❤️ POSH NYC RESORT - Midtown 45 - 2 Guests ❤️,2019-10-17,Manhattan,Midtown,94.0,10.0,9.0,40.7522,-73.97285,Condominium,Entire home/apt,2,1,0,0,198.0,100.0,99.0,1,2,14,2019-10-17,1.16,36,350,0
16009487,Stylish & Spacious Apartment in Harlem Brownstone,2019-11-20,Manhattan,Harlem,93.0,10.0,10.0,40.80891,-73.94247,Apartment,Entire home/apt,6,1,2,0,265.0,250.0,130.0,5,2,55,2019-11-20,3.72,137,315,0
