id,name,last_review,neighbourhood_group_cleansed,neighbourhood_cleansed,review_scores_rating,review_scores_location,review_scores_value,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,square_feet,price,security_deposit,cleaning_fee,guests_included,minimum_nights,number_of_reviews_ltm,last_review,reviews_per_month,number_of_reviews,availability_365,crimes
14093073,SuperLuxuryRoom IconicBuilding Walk to WorldTrade,2019-11-01,Manhattan,Financial District,82.0,10.0,8.0,40.70525,-74.01045,Apartment,Private room,1,1,1,0,145.0,0.0,5.0,1,1,6.0,2019-11-01,0.34,14,64,61
14105220,Sunlight Suite,2019-12-04,Manhattan,West Village,96.0,10.0,9.0,40.73564,-74.00303,Apartment,Entire home/apt,4,1,1,0,300.0,0.0,60.0,2,2,64.0,2019-12-04,4.63,190,162,34
14155795,"Room for rent. Quiet, safe.",2019-12-02,Manhattan,East Village,91.0,10.0,9.0,40.73058,-73.99002,Apartment,Private room,1,1,1,0,85.0,0.0,0.0,1,2,9.0,2019-12-02,0.47,19,332,82
14159853,Private Queen bedroom in Soho/Nolita Apartment,2019-11-17,Manhattan,Nolita,98.0,10.0,10.0,40.7232,-73.9946,Apartment,Private room,1,1,1,0,67.0,400.0,75.0,1,1,33.0,2019-11-17,2.63,104,71,62
14178226,New Building Spacious 2 bed 2 bath  E. Harlem!,2019-10-29,Manhattan,East Harlem,95.0,9.0,9.0,40.80326,-73.935,Apartment,Entire home/apt,4,2,2,0,215.0,200.0,84.0,4,2,15.0,2019-10-29,1.36,54,194,88
14203322,NYC apartment in the East Village,2019-11-17,Manhattan,East Village,97.0,10.0,9.0,40.72796,-73.98178,Apartment,Entire home/apt,8,2,2,0,221.0,0.0,80.0,1,2,26.0,2019-11-17,2.29,91,44,94
14215681,AMAZING  Room in a 2 Bd Apt on the UES!,2019-11-12,Manhattan,East Harlem,92.0,9.0,9.0,40.79014,-73.94035,Apartment,Private room,1,1,1,0,70.0,0.0,30.0,1,1,20.0,2019-11-12,1.74,69,71,69
14222252,Cozy located studio in Manhattan,2019-11-18,Manhattan,Washington Heights,96.0,9.0,9.0,40.85867,-73.92844,Apartment,Entire home/apt,4,1,0,0,150.0,250.0,50.0,4,2,13.0,2019-11-18,1.61,50,84,37
14237735,"Private BR in comfy, international-vibe Harlem apt",2019-10-28,Manhattan,Harlem,98.0,10.0,10.0,40.82265,-73.94501,Apartment,Private room,2,1,1,0,95.0,300.0,75.0,1,2,13.0,2019-10-28,1.23,49,78,54
14240343,Artists townhouse next to Central Park! WOW!,2019-11-30,Manhattan,Upper East Side,98.0,10.0,10.0,40.76282,-73.96734,Apartment,Entire home/apt,3,1,1,0,195.0,0.0,120.0,1,1,61.0,2019-11-30,3.48,136,204,106
14245157,Very Large Loft with a view of Statue of Liberty,2019-12-02,Manhattan,Financial District,92.0,10.0,9.0,40.70423,-74.01235,Apartment,Entire home/apt,7,1,2,0,270.0,400.0,130.0,4,2,25.0,2019-12-02,3.09,124,41,170
14290760,Awesome room in heart of midtown!,2019-11-25,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.76338,-73.98911,Apartment,Private room,2,1,1,0,120.0,250.0,50.0,1,2,49.0,2019-11-25,4.41,174,288,52
14292249,Charming Manhattan Pied a Terre,2019-11-03,Manhattan,Kips Bay,95.0,10.0,9.0,40.74164,-73.98275,Apartment,Private room,2,1,1,0,175.0,100.0,30.0,1,2,16.0,2019-11-03,1.26,50,154,65
14362124,COZY APARTMENT in UNION SQUARE,2019-11-29,Manhattan,Gramercy,91.0,10.0,9.0,40.73421,-73.98834,Apartment,Entire home/apt,2,1,1,0,85.0,0.0,40.0,1,2,31.0,2019-11-29,1.5,61,36,77
14403485,Cozy private bdrm in Manhattan near Subway Station,2019-11-16,Manhattan,East Harlem,96.0,9.0,10.0,40.79105,-73.94376,Apartment,Private room,2,1,1,0,85.0,0.0,35.0,1,2,40.0,2019-11-16,4.05,142,70,137
14429957,Amazing Private Room close Time Sq & Central Park.,2019-11-26,Manhattan,Hell's Kitchen,94.0,10.0,9.0,40.7632,-73.98875,Apartment,Private room,2,1,1,0,149.0,0.0,35.0,2,2,42.0,2019-11-26,3.64,144,160,46
14444988,"Charming, fun, private East Village apartment",2019-10-24,Manhattan,East Village,97.0,9.0,10.0,40.72541,-73.97638,Apartment,Entire home/apt,4,1,2,0,215.0,200.0,50.0,2,1,19.0,2019-10-24,2.09,84,329,35
14506036,Heart of Harlem Living - NYC to it's fullest!,2019-11-05,Manhattan,East Harlem,90.0,9.0,9.0,40.80758,-73.93702,Apartment,Entire home/apt,4,1,1,0,140.0,0.0,45.0,2,1,21.0,2019-11-05,1.11,44,158,80
14524079,Times Square Best Location Studio (Entire apt),2019-11-18,Manhattan,Midtown,95.0,10.0,9.0,40.75316,-73.9851,Apartment,Entire home/apt,2,1,1,0,189.0,0.0,50.0,1,2,53.0,2019-11-18,4.63,184,251,50
14552533,Studio in the Best location in Manhattan,2019-11-24,Manhattan,West Village,86.0,10.0,8.0,40.73175,-74.00419,Apartment,Entire home/apt,2,1,0,0,170.0,200.0,100.0,2,1,65.0,2019-11-24,3.98,160,340,64
14646562,Velvet Retreat in the West Village,2019-11-27,Manhattan,West Village,96.0,10.0,9.0,40.73455,-74.006,Apartment,Entire home/apt,2,1,1,0,180.0,300.0,100.0,1,1,36.0,2019-11-27,2.96,117,346,388
14670074,Sunny Room in heart of Manhattan,2019-11-16,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.76388,-73.98874,Apartment,Private room,2,1,1,0,110.0,100.0,25.0,1,1,17.0,2019-11-16,1.34,53,354,63
14672524,Awesome Private Room in Historic Village of Harlem,2019-11-21,Manhattan,Harlem,96.0,9.0,9.0,40.80048,-73.94864,Apartment,Private room,3,1,1,0,56.0,100.0,50.0,1,2,36.0,2019-11-21,2.56,98,74,37
14693952,Private Small Room 4,2019-12-01,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.7619,-73.995,Apartment,Private room,1,1,1,0,79.0,0.0,20.0,1,1,82.0,2019-12-01,6.05,241,132,46
14761949,Upper Westside  Room w/ Private Bath & View,2019-11-25,Manhattan,Harlem,96.0,9.0,10.0,40.82489,-73.95337,Apartment,Private room,2,0,1,0,80.0,0.0,60.0,2,2,48.0,2019-11-25,2.88,114,230,80
14784557,Beautiful Designer 1 bedroom Apt Midtown Manhattan,2019-11-17,Manhattan,Hell's Kitchen,98.0,9.0,10.0,40.76688,-73.99402,Apartment,Entire home/apt,3,1,1,0,200.0,400.0,110.0,1,2,18.0,2019-11-17,1.16,44,150,32
14801700,Private Bathroom! Experience NYC!,2019-10-31,Manhattan,Washington Heights,93.0,10.0,9.0,40.85491,-73.9371,Apartment,Private room,1,1,1,0,99.0,0.0,55.0,1,2,2.0,2019-10-31,0.51,20,365,20
14807332,Duplex with Private Bathroom by Times Square,2019-12-01,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.7658,-73.98795,Apartment,Private room,2,1,1,0,180.0,0.0,0.0,1,1,87.0,2019-12-01,8.95,354,90,43
14807890,Sunny Bloomingdale,2019-11-28,Manhattan,Upper West Side,95.0,10.0,9.0,40.79986,-73.96415,Apartment,Private room,3,1,1,0,100.0,0.0,20.0,2,1,43.0,2019-11-28,2.69,106,74,29
14808832,"Bedroom & living area Upper East Side, 86th Subway",2019-11-10,Manhattan,Upper East Side,93.0,10.0,9.0,40.77544,-73.95577,Apartment,Entire home/apt,2,1,1,0,125.0,0.0,42.0,2,2,35.0,2019-11-10,3.26,120,114,51
14815997,"Bright, quiet, super comfy chic in Upper East Side",2019-11-13,Manhattan,Upper East Side,98.0,10.0,10.0,40.77273,-73.96344,Apartment,Entire home/apt,2,1,0,0,195.0,500.0,100.0,2,2,33.0,2019-11-13,2.69,107,148,12
14823526,"Located in heart of SOHO, super convenient!",2019-10-25,Manhattan,SoHo,98.0,10.0,9.0,40.72281,-73.9987,Apartment,Private room,1,0,1,0,120.0,200.0,50.0,1,1,2.0,2019-10-25,0.36,11,85,303
14824160,NYC Photographers Loft,2019-11-19,Manhattan,Chinatown,97.0,10.0,10.0,40.71775,-73.99509,Loft,Entire home/apt,2,1,1,0,199.0,0.0,95.0,2,1,27.0,2019-11-19,0.79,31,92,101
14827265,private room in SOHO,2019-11-12,Manhattan,SoHo,97.0,10.0,10.0,40.72194,-73.9983,Apartment,Private room,1,1,1,0,120.0,200.0,50.0,1,1,24.0,2019-11-12,1.02,39,81,52
14827418,private room in central SOHO,2019-10-27,Manhattan,SoHo,97.0,10.0,10.0,40.72293,-73.99952,Apartment,Private room,1,1,1,0,120.0,200.0,50.0,1,1,10.0,2019-10-27,0.79,31,86,117
14838808,Private Bed/Bath in SOHO Townhouse +Office/Deck!!!,2019-11-10,Manhattan,SoHo,94.0,10.0,10.0,40.72198,-74.00296,Apartment,Private room,2,1,1,0,129.0,0.0,90.0,1,2,13.0,2019-11-10,0.97,38,70,30
14914048,"Spacious Private Bedroom, 10 min to Central Park",2019-11-13,Manhattan,Washington Heights,97.0,9.0,10.0,40.83503,-73.94166,Apartment,Private room,2,1,1,0,60.0,100.0,15.0,1,2,39.0,2019-11-13,2.29,90,166,106
14926631,Cozy Room Right Next to Central Park,2019-11-17,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.7679,-73.98533,Apartment,Private room,2,1,1,0,129.0,0.0,49.0,1,2,46.0,2019-11-17,4.01,155,68,15
14949281,"The best deal, really close to Times Square",2019-11-20,Manhattan,Theater District,89.0,10.0,9.0,40.75863,-73.98812,Apartment,Private room,2,1,1,0,40.0,0.0,44.0,1,1,59.0,2019-11-20,4.78,188,92,109
14967881,Luxurious Studio by Central Park - Newly Renovated,2019-12-03,Manhattan,Upper East Side,96.0,10.0,10.0,40.76404,-73.96628,Apartment,Entire home/apt,2,1,0,0,225.0,0.0,100.0,1,2,45.0,2019-12-03,2.59,101,55,85
14968436,Gorgeous room in Historic Harlem street,2019-12-02,Manhattan,Harlem,90.0,10.0,9.0,40.81041,-73.94337,Apartment,Private room,2,1,1,0,55.0,0.0,25.0,1,2,19.0,2019-12-02,3.11,122,351,48
14988596,Convenient Modern 1 Bedroom Apt. Upper East Side,2019-12-02,Manhattan,Upper East Side,86.0,9.0,9.0,40.77357,-73.95149,Apartment,Entire home/apt,3,1,1,0,69.0,0.0,65.0,2,1,56.0,2019-12-02,5.46,131,72,33
15009751,1 Bedroom 1 Bathroom with Ralph Lauren City Vibe,2019-11-29,Manhattan,Upper West Side,99.0,10.0,10.0,40.77794,-73.9763,Apartment,Entire home/apt,2,1,1,0,280.0,0.0,100.0,1,2,16.0,2019-11-29,0.82,32,160,25
15083267,Bedroom in the heart of NYC,2019-11-14,Manhattan,Chelsea,92.0,10.0,9.0,40.74587,-73.99149,Apartment,Private room,2,2,1,0,110.0,300.0,30.0,1,1,66.0,2019-11-14,6.01,235,79,179
15100256,Central Park Vacation,2019-11-19,Manhattan,Upper West Side,96.0,10.0,10.0,40.78492,-73.97992,Apartment,Private room,2,1,1,0,110.0,100.0,50.0,1,2,17.0,2019-11-19,1.23,48,60,92
15126948,"Large & Nice, Bright 1 Bdrm in East Village, NYC",2019-11-17,Manhattan,East Village,96.0,10.0,10.0,40.72609,-73.98795,Apartment,Private room,2,1,1,0,100.0,0.0,45.0,1,2,29.0,2019-11-17,2.25,87,65,182
15141938,In a Chelsea loft:  A PERFECT private room & bath,2019-12-01,Manhattan,Chelsea,100.0,10.0,10.0,40.74348,-73.99365,Loft,Private room,2,1,1,0,180.0,370.0,70.0,2,1,79.0,2019-12-01,6.11,237,141,112
15190958,"Spacious, centrally located one-bedroom in Chelsea",2019-10-06,Manhattan,Chelsea,87.0,10.0,9.0,40.74104,-73.99647,Apartment,Entire home/apt,3,1,1,0,193.0,0.0,65.0,1,2,17.0,2019-10-06,1.22,47,155,54
15191740,★★LUXURY at a MIDTOWN RESORT★★,2019-10-24,Manhattan,Midtown,88.0,10.0,9.0,40.75368,-73.97358,Hotel,Private room,2,1,0,0,198.0,100.0,99.0,1,2,10.0,2019-10-24,0.95,37,345,76
15191882,★★SLEEP ON CLOUD 9 IN OUR DOUBLE BED SUITE★★,2019-10-03,Manhattan,Midtown,87.0,9.0,9.0,40.75324,-73.97217,Condominium,Entire home/apt,4,1,0,0,198.0,100.0,99.0,1,2,5.0,2019-10-03,0.58,21,292,30
15216703,Downtown Dream on the Park,2019-11-17,Manhattan,Chinatown,94.0,10.0,9.0,40.71348,-73.99135,Apartment,Entire home/apt,2,1,1,0,150.0,0.0,75.0,1,2,13.0,2019-11-17,1.11,43,45,54
15218342,Cozy bright studio flat - Soho/Village,2019-11-25,Manhattan,SoHo,99.0,10.0,10.0,40.7263,-74.00344,Apartment,Entire home/apt,2,1,0,0,189.0,100.0,65.0,1,2,57.0,2019-11-25,4.16,159,48,41
15271897,UNION SQUARE / Perfect Cozy Private Room!,2019-11-11,Manhattan,Gramercy,90.0,10.0,9.0,40.73402,-73.9862,Apartment,Entire home/apt,2,1,1,0,82.0,0.0,40.0,1,2,47.0,2019-11-11,2.79,103,33,70
15274032,Artistic Room Share in the Center of West Village,2019-11-17,Manhattan,West Village,96.0,10.0,9.0,40.7322,-74.00327,Apartment,Private room,2,1,1,0,100.0,0.0,40.0,1,1,22.0,2019-11-17,2.51,95,138,88
15301499,~**GORGEOUS DOWNTOWN LOFTS**~ MULTIPLE SPACES,2019-11-24,Manhattan,Chinatown,97.0,9.0,10.0,40.71745,-73.99409,Loft,Entire home/apt,16,1,0,0,300.0,750.0,125.0,16,1,3.0,2019-11-24,0.62,24,359,130
15303092,Enjoy NYC and feel like your home!,2019-12-05,Manhattan,Washington Heights,92.0,10.0,10.0,40.85679,-73.932,Apartment,Private room,1,2,1,0,60.0,0.0,0.0,1,2,27.0,2019-12-05,1.84,71,78,76
15344749,Comfy Apt in Chinatown/Lower East Side,2019-11-07,Manhattan,Chinatown,98.0,9.0,9.0,40.71305,-73.99443,Apartment,Private room,2,1,1,0,100.0,0.0,20.0,1,1,51.0,2019-11-07,4.37,168,127,26
15355575,"Homey private room in Inwood, Manhattan",2019-11-30,Manhattan,Inwood,95.0,10.0,10.0,40.86906,-73.9173,Apartment,Private room,1,1,1,0,50.0,0.0,15.0,1,2,4.0,2019-11-30,0.31,11,30,26
15360787,Large Bdrm/Full Bath for Guests/Gym/Elevator bldg.,2019-11-30,Manhattan,Harlem,100.0,10.0,10.0,40.80968,-73.94425,Condominium,Private room,2,1,1,0,125.0,500.0,150.0,2,1,33.0,2019-11-30,2.67,45,155,38
15379480,In ❤️ of West Village- Entire Apt,2019-11-15,Manhattan,Greenwich Village,90.0,10.0,9.0,40.72868,-73.99901,Apartment,Entire home/apt,3,1,1,0,183.0,100.0,119.0,2,1,82.0,2019-11-15,5.3,203,342,101
15406357,Gorgeous Sunlit Modern Room on the Lower East Side,2019-12-04,Manhattan,Lower East Side,98.0,10.0,10.0,40.71838,-73.99149,Apartment,Private room,2,1,1,0,85.0,0.0,50.0,1,1,43.0,2019-12-04,4.37,159,37,59
15411277,Discounted! Cute Unique 2BR Apartment in SoHo,2019-11-17,Manhattan,Nolita,97.0,10.0,9.0,40.72216,-73.99571,Apartment,Entire home/apt,5,1,2,0,275.0,200.0,120.0,4,2,30.0,2019-11-17,1.52,50,255,75
15425744,"Charming ,cozy private bedroom",2019-11-26,Manhattan,Washington Heights,95.0,9.0,9.0,40.83923,-73.94557,Apartment,Private room,2,1,1,0,65.0,0.0,25.0,1,1,30.0,2019-11-26,3.46,125,264,24
15436871,Entire Spacious 2 Bed Apt on UWS,2019-11-27,Manhattan,Upper West Side,87.0,9.0,9.0,40.80173,-73.96175,Apartment,Entire home/apt,6,1,2,0,375.0,0.0,0.0,1,2,39.0,2019-11-27,1.94,60,250,66
15447090,"Luxury Condo,High Fl,River Views,Balcony,Foodようこそ",2019-10-16,Manhattan,Murray Hill,94.0,10.0,9.0,40.74698,-73.97218,Apartment,Private room,2,1,1,0,205.0,100.0,0.0,1,1,7.0,2019-10-16,0.86,26,343,23
15452258,COZY COOL ROOM IN MANHATTAN APT / Manhattan,2019-12-03,Manhattan,Hell's Kitchen,93.0,10.0,9.0,40.75689,-73.99315,Apartment,Private room,2,1,1,0,98.0,200.0,0.0,1,1,21.0,2019-12-03,1.32,50,65,124
15465050,"Full Size Bed, Private Bathroom & Shower",2019-11-12,Manhattan,Gramercy,86.0,10.0,9.0,40.73352,-73.9873,Other,Private room,2,1,1,0,100.0,0.0,0.0,1,2,27.0,2019-11-12,2.72,104,333,90
15476467,Large Space and Comfy Couch in New Apartment,2019-11-11,Manhattan,Harlem,95.0,10.0,10.0,40.82245,-73.95675,Apartment,Private room,3,1,1,0,85.0,0.0,15.0,3,1,21.0,2019-11-11,0.66,25,356,30
15494542,Amazing Bedroom in Manhattan Midtown East Condo,2019-11-20,Manhattan,Murray Hill,98.0,10.0,9.0,40.74817,-73.97595,Apartment,Private room,2,1,1,0,150.0,100.0,75.0,2,2,36.0,2019-11-20,2.51,92,127,28
15563416,Cozy apartment in East Village,2019-10-21,Manhattan,East Village,97.0,9.0,10.0,40.72275,-73.97598,Apartment,Entire home/apt,2,1,1,0,175.0,0.0,50.0,1,2,2.0,2019-10-21,0.76,29,64,65
15620833,Only Steps Away from Central Park,2019-12-03,Manhattan,Upper West Side,96.0,10.0,10.0,40.7762,-73.97944,Apartment,Entire home/apt,3,1,1,0,185.0,100.0,60.0,3,2,55.0,2019-12-03,4.78,175,246,24
15625556,Private Room for 2 in Midtown West ☆,2019-11-10,Manhattan,Chelsea,88.0,10.0,9.0,40.74929,-73.99658,Apartment,Entire home/apt,2,1,1,0,78.0,0.0,30.0,1,2,42.0,2019-11-10,2.7,101,31,73
15640345,TOP LOCATION/EXPOSED BRICK. CNTRL PRK AND MUSEUMS!,2019-11-22,Manhattan,Upper East Side,93.0,10.0,9.0,40.76397,-73.96245,Apartment,Entire home/apt,4,1,0,0,186.0,0.0,75.0,1,2,40.0,2019-11-22,3.34,123,13,55
15663513,Townhouse Suite Overlooking Private Gardens,2019-11-24,Manhattan,Upper East Side,99.0,10.0,9.0,40.76754,-73.96166,Apartment,Entire home/apt,3,1,1,0,249.0,350.0,125.0,2,2,27.0,2019-11-24,2.0,73,225,86
15693063,Cloud Suite,2019-11-30,Manhattan,West Village,95.0,10.0,9.0,40.73088,-74.00378,Apartment,Entire home/apt,4,1,2,0,300.0,0.0,60.0,2,2,41.0,2019-11-30,2.18,81,148,80
15745528,2 TwinXL Beds Walk-To TIME SQUARE #ForReal,2019-11-17,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.76028,-73.98846,Apartment,Private room,2,1,1,0,92.0,100.0,29.0,1,1,49.0,2019-11-17,4.35,164,188,129
15782266,Two BDRM Perfect CHTWN Manhattan!,2019-11-04,Manhattan,Two Bridges,88.0,9.0,8.0,40.71165,-73.9993,Apartment,Entire home/apt,5,1,2,0,125.0,150.0,95.0,3,1,11.0,2019-11-04,1.79,67,154,111
15790640,Large 1 Bedroom Three Blocks from Central Park,2019-11-24,Manhattan,Upper West Side,95.0,10.0,10.0,40.79386,-73.97223,Apartment,Private room,2,1,1,0,80.0,0.0,30.0,1,1,66.0,2019-11-24,3.81,140,98,375
15811924,Huge sunny bedroom 25 mins from midtown!,2019-10-15,Manhattan,Inwood,89.0,9.0,9.0,40.86845,-73.92091,Apartment,Private room,2,1,1,0,80.0,0.0,40.0,1,1,4.0,2019-10-15,1.49,56,89,101
15818608,Modern brand new apartment in NYC!,2019-10-26,Manhattan,Murray Hill,87.0,10.0,8.0,40.74686,-73.97514,Apartment,Entire home/apt,4,1,1,0,400.0,350.0,50.0,1,2,10.0,2019-10-26,0.55,20,363,29
15858847,"Classic Brownstone, a Private Studio Apartment",2019-11-20,Manhattan,Harlem,92.0,10.0,9.0,40.80783,-73.95419,Townhouse,Private room,5,1,0,0,164.0,0.0,45.0,1,1,49.0,2019-11-20,4.57,159,210,33
15858922,"Brownstone Sanctuary, a Private Studio Apartment",2019-11-21,Manhattan,Harlem,92.0,10.0,9.0,40.80986,-73.95349,Townhouse,Private room,4,1,1,0,164.0,0.0,45.0,1,1,61.0,2019-11-21,4.96,172,230,103
15915152,"Modern Miami style midtown safe haven ",2019-11-12,Manhattan,Kips Bay,92.0,9.0,9.0,40.74484,-73.97944,Condominium,Entire home/apt,4,1,1,0,180.0,0.0,0.0,1,2,22.0,2019-11-12,2.84,104,161,56
15937164,Big and Relaxing studio ; great location.,2019-11-29,Manhattan,Chelsea,92.0,10.0,9.0,40.74022,-74.00094,Loft,Entire home/apt,2,1,1,0,180.0,0.0,95.0,1,2,57.0,2019-11-29,4.61,171,269,75
15956149,Charming village apt a la sex and the city,2019-10-27,Manhattan,Greenwich Village,100.0,10.0,10.0,40.73393,-73.99851,Apartment,Entire home/apt,4,1,2,0,300.0,500.0,100.0,1,2,2.0,2019-10-27,0.42,15,33,71
15974364,"Colorful, Sun-filled ""Gypsy Cave"" Bedroom in 3BR",2019-10-22,Manhattan,Gramercy,92.0,10.0,10.0,40.73266,-73.98412,Apartment,Private room,1,1,1,0,80.0,200.0,30.0,1,2,10.0,2019-10-22,0.82,21,74,77
15984446,★City That Never Sleeps★ Hotel Room @ Midtown 45 ★,2019-10-25,Manhattan,Midtown,95.0,10.0,10.0,40.7523,-73.97288,Resort,Private room,2,1,0,0,198.0,100.0,99.0,1,2,5.0,2019-10-25,0.73,26,345,299
15985873,"A Cozy, Affordable Room in the Heart of New York !",2019-11-19,Manhattan,Lower East Side,87.0,10.0,9.0,40.71867,-73.98959,Apartment,Private room,2,1,1,0,78.0,0.0,20.0,1,2,24.0,2019-11-19,1.58,58,319,194
15988664,Perfect Weekender in the East Village...,2019-11-27,Manhattan,East Village,91.0,9.0,9.0,40.72372,-73.97984,Apartment,Entire home/apt,2,1,1,0,150.0,1500.0,50.0,2,2,35.0,2019-11-27,3.31,101,185,87
15998138,❤️ POSH NYC RESORT - Midtown 45 - 2 Guests ❤️,2019-10-17,Manhattan,Midtown,94.0,10.0,9.0,40.7522,-73.97285,Condominium,Entire home/apt,2,1,0,0,198.0,100.0,99.0,1,2,14.0,2019-10-17,1.16,36,350,299
16009487,Stylish & Spacious Apartment in Harlem Brownstone,2019-11-20,Manhattan,Harlem,93.0,10.0,10.0,40.80891,-73.94247,Apartment,Entire home/apt,6,1,2,0,265.0,250.0,130.0,5,2,55.0,2019-11-20,3.72,137,315,102
16014791,Clean style apt. Central midtwn near Javits,2019-11-13,Manhattan,Hell's Kitchen,90.0,10.0,9.0,40.75536,-73.9995,Apartment,Private room,3,1,1,0,110.0,500.0,25.0,2,1,45.0,2019-11-13,5.59,207,183,12
16029127,Sleeps 4 Guest's | CENTRALLY LOCATED | Midtown 45,2019-11-30,Manhattan,Midtown,90.0,10.0,9.0,40.75246,-73.97356,Guesthouse,Entire home/apt,4,1,0,0,198.0,100.0,99.0,1,2,15.0,2019-11-30,1.09,39,278,239
16054883,Onebedroom apartment with park view,2019-10-05,Manhattan,Inwood,92.0,10.0,10.0,40.86271,-73.92872,Apartment,Entire home/apt,4,1,2,0,100.0,0.0,30.0,1,2,11.0,2019-10-05,1.24,44,53,39
16063885,Spacious 1 Bedroom Apt in the heart of Harlem,2019-11-29,Manhattan,Harlem,96.0,10.0,9.0,40.80761,-73.95416,Apartment,Entire home/apt,3,1,1,0,160.0,1000.0,130.0,2,1,39.0,2019-11-29,2.01,63,324,35
16078800,"Parkside historic railroad style one bedroom ",2019-11-25,Manhattan,East Village,92.0,10.0,9.0,40.72666,-73.97969,Apartment,Entire home/apt,2,1,1,0,131.0,500.0,75.0,2,2,2.0,2019-11-25,0.48,17,10,50
16086382,Modern loft in the heart of the East Village.,2019-11-15,Manhattan,East Village,97.0,10.0,10.0,40.73073,-73.98652,Apartment,Entire home/apt,2,1,0,0,170.0,0.0,75.0,2,2,27.0,2019-11-15,1.29,47,66,63
16124987,Sunny Apartment in Harlem with over 800 sq ft,2019-11-16,Manhattan,Harlem,94.0,9.0,9.0,40.81783,-73.94051,Apartment,Entire home/apt,4,1,2,0,110.0,0.0,95.0,4,2,55.0,2019-11-16,2.31,84,12,45
16146708,Cozy Well-Furnished Home in the Heart of Harlem,2019-11-11,Manhattan,Harlem,98.0,9.0,10.0,40.81749,-73.94315,Apartment,Private room,2,1,1,0,110.0,0.0,10.0,1,2,52.0,2019-11-11,4.37,159,153,49
16148400,Luminous and Spacious bedroom in 2br Apartment,2019-10-02,Manhattan,Upper West Side,92.0,10.0,9.0,40.79809,-73.96168,Apartment,Private room,2,1,1,0,109.0,500.0,39.0,1,1,3.0,2019-10-02,0.3,11,170,15
16154699,1 Bedroom Apartment on tree-lined street,2019-11-24,Manhattan,Harlem,98.0,10.0,10.0,40.80695,-73.94982,Apartment,Entire home/apt,4,1,1,0,130.0,0.0,60.0,1,2,52.0,2019-11-24,4.18,153,51,64
16164264,**Cozy Room In Hip Ultra Location LES/NOLITA**,2019-11-23,Manhattan,Lower East Side,94.0,10.0,9.0,40.71916,-73.99229,Apartment,Private room,1,1,1,0,98.0,0.0,0.0,1,2,25.0,2019-11-23,2.44,89,79,71
16170544,Amazing studio in the heart of chelsea!,2019-11-13,Manhattan,Chelsea,94.0,10.0,9.0,40.74485,-74.00186,Apartment,Entire home/apt,2,1,1,0,60.0,0.0,75.0,1,1,65.0,2019-11-13,4.16,152,69,57
16173564,The Gnome House “ Oasis in the city “,2019-11-21,Manhattan,Midtown,98.0,10.0,9.0,40.75979,-73.96444,Townhouse,Entire home/apt,6,2,2,0,1200.0,5000.0,200.0,6,1,27.0,2019-11-21,1.66,45,342,28
16177970,"Charming private room quiet, Doorman in Manhattan",2019-10-27,Manhattan,Upper East Side,98.0,10.0,10.0,40.77372,-73.95418,Apartment,Private room,2,1,2,0,114.0,150.0,66.0,1,1,18.0,2019-10-27,1.35,49,350,185
16190577,Private room in luxury building,2019-11-22,Manhattan,East Harlem,94.0,9.0,9.0,40.78565,-73.94268,Apartment,Private room,2,1,1,0,150.0,0.0,30.0,1,1,30.0,2019-11-22,2.01,73,169,70
16202302,NYC Living!,2019-12-01,Manhattan,Chinatown,96.0,10.0,10.0,40.71521,-73.99169,Apartment,Private room,2,1,1,0,80.0,0.0,20.0,1,2,63.0,2019-12-01,5.06,179,152,83
16220849,☺︎ Your Sweet Suite Spot ☺︎,2019-11-20,Manhattan,Washington Heights,97.0,9.0,10.0,40.84862,-73.93299,Apartment,Private room,3,1,1,0,75.0,200.0,50.0,2,2,27.0,2019-11-20,1.71,62,16,92
16227469,"HUGE Private Room, Doorman Building, quiet !",2019-10-13,Manhattan,Upper East Side,89.0,10.0,9.0,40.77585,-73.95754,Apartment,Private room,2,1,1,0,132.0,300.0,66.0,1,1,6.0,2019-10-13,0.53,17,360,16
16229170,big loft apartement in the Lower East Side,2019-11-03,Manhattan,Lower East Side,97.0,10.0,9.0,40.71278,-73.9919,Loft,Entire home/apt,4,1,1,0,250.0,600.0,50.0,2,1,11.0,2019-11-03,0.99,32,328,120
16238583,Holidays In NYC 2 Bedroom With A Chef,2019-10-28,Manhattan,Harlem,88.0,8.0,9.0,40.82654,-73.93897,Apartment,Entire home/apt,6,1,2,0,150.0,100.0,150.0,4,2,12.0,2019-10-28,1.69,45,346,97
16289203,Huge Bedroom - East Village - NYC,2019-11-09,Manhattan,East Village,88.0,9.0,9.0,40.72709,-73.97459,Apartment,Private room,1,1,1,0,79.0,100.0,75.0,1,2,2.0,2019-11-09,0.6,20,346,6
16297227,True 1 BR Midtown West / Hell's Kitchen gem,2019-11-21,Manhattan,Hell's Kitchen,93.0,10.0,10.0,40.76428,-73.99381,Apartment,Entire home/apt,4,1,1,0,130.0,300.0,90.0,2,2,48.0,2019-11-21,3.93,103,52,33
